id,concepts,relations,elements,role,scene,encoding&recognition [ms],learning&structuring [ms]
1625764314022,8,6,19,43,4,44283,1228
1625764317181,4,2,19,36,12,5795,43388
1625764317261,2,4,10,25,21,3976,467398
1625764334153,6,4,19,47,1,3625,0
1625764377243,6,4,19,46,2,21069,45
1625764407769,4,2,19,36,13,4249,77021
1625764407787,8,6,19,43,5,46807,1678
1625764412900,6,4,19,43,3,18879,175
1625764448996,6,4,19,48,4,17646,1027
1625764453063,8,8,10,21,22,25007,488734
1625764488998,6,4,19,45,5,18999,2361
1625764499116,8,6,19,47,6,43513,2950
1625764506102,4,2,19,36,14,6543,84426
1625764534512,6,4,19,45,6,16745,3401
1625764546895,8,8,19,45,1,13048,0
1625764551472,6,2,19,36,17,5529,280168
1625764580789,6,4,19,45,7,19525,6238
1625764605981,8,6,19,41,7,52927,5600
1625764629725,6,4,19,47,8,19976,11456
1625764663865,4,2,19,36,15,6366,136863
1625764691054,6,4,19,46,9,17288,20274
1625764695759,8,8,19,42,2,77025,45
1625764701392,2,2,10,18,22,4418,512546
1625764704897,2,2,19,36,1,837,0
1625764706386,8,6,19,41,8,42304,9874
1625764707810,4,8,10,22,22,37560,602545
1625764709438,2,2,19,36,2,2360,24
1625764713957,2,2,19,36,3,1770,137
1625764718968,2,2,19,36,4,2009,1104
1625764726472,2,2,19,36,5,2704,1954
1625764735804,2,2,19,36,6,2548,4090
1625764747834,2,2,19,36,7,1587,7569
1625764756404,4,8,19,47,1,6756,0
1625764756564,6,4,19,41,10,17040,28996
1625764760531,2,2,19,36,8,2297,8254
1625764762839,2,8,10,23,22,25091,576192
1625764780070,2,2,19,36,9,2353,13735
1625764787728,2,8,19,44,1,3731,0
1625764804059,2,2,19,36,10,2399,17962
1625764819777,8,6,19,45,9,48340,16549
1625764822281,2,8,19,44,2,18724,43
1625764830197,4,8,19,47,2,38934,58
1625764836416,2,2,19,36,11,2176,25867
1625764838613,8,8,19,43,3,71287,272
1625764841884,6,4,19,48,11,19523,44583
1625764859113,2,8,19,45,3,18152,374
1625764864727,4,2,19,36,16,6106,181623
1625764880936,2,2,19,36,12,2673,36321
1625764894230,2,8,19,43,4,15960,602
1625764909924,4,8,19,47,3,37731,269
1625764926577,6,8,10,20,21,39693,582689
1625764937126,2,8,19,48,5,21284,890
1625764938837,8,6,19,44,10,46167,23267
1625764949446,2,2,19,36,13,1780,59401
1625764954269,6,4,19,42,12,20766,68901
1625764965357,6,2,19,36,18,11069,378868
1625764971897,2,4,10,22,22,17222,617678
1625764975771,4,4,10,23,22,27976,731364
1625764975889,2,6,10,24,22,23751,666622
1625764975954,2,8,19,44,6,19569,2100
1625764978031,2,4,19,44,1,1295,0
1625764980143,8,8,19,45,4,72493,1477
1625764981800,4,6,10,22,22,33613,753432
1625764984046,4,8,19,45,4,39492,670
1625764987831,2,4,19,48,2,4713,22
1625764988629,4,4,19,47,1,2687,0
1625764988995,2,6,19,47,1,2102,0
1625764998657,2,4,19,43,3,6163,102
1625765009155,4,6,19,46,1,4713,0
1625765009569,2,4,19,46,4,5211,337
1625765011141,4,4,19,47,2,12493,48
1625765012667,2,6,19,48,2,12548,46
1625765013853,2,8,19,45,7,17394,3036
1625765021520,2,4,19,43,5,4991,1154
1625765026433,2,2,19,36,14,2198,67858
1625765032188,4,4,19,47,3,10480,170
1625765034868,2,4,19,46,6,4967,2803
1625765035034,2,6,19,45,3,11911,144
1625765040087,6,6,10,22,22,32657,705829
1625765050499,2,4,19,45,7,5153,5152
1625765051132,4,6,19,43,2,22403,31
1625765052522,4,8,19,44,5,33034,1773
1625765054058,4,4,19,50,4,10379,485
1625765054772,2,8,19,42,8,17729,5694
1625765056877,2,6,19,45,4,10372,381
1625765071603,8,6,19,46,11,47268,38543
1625765071642,2,4,19,46,8,4456,8814
1625765077648,6,6,19,46,1,6378,1
1625765078615,4,4,19,46,5,12199,1572
1625765081485,6,4,19,43,13,19948,84131
1625765081605,2,6,19,47,5,11973,1572
1625765096520,4,6,19,44,3,22325,177
1625765097031,2,4,19,46,9,6071,12896
1625765104469,4,4,19,43,6,11714,3271
1625765104709,2,8,19,45,9,19744,10298
1625765109504,2,6,19,47,6,12126,2438
1625765110046,4,2,19,36,17,3160,222510
1625765110626,8,8,19,44,5,62849,1994
1625765125311,2,2,19,36,15,3226,87797
1625765126786,4,8,19,46,6,35711,2964
1625765128086,2,4,19,44,10,6855,17347
1625765131813,4,4,19,44,7,11863,4900
1625765138271,2,6,19,44,7,11729,5077
1625765138857,6,6,19,46,2,30988,51
1625765141816,4,6,19,45,4,22762,600
1625765159528,2,8,19,46,10,19299,15090
1625765166139,4,4,19,43,8,10987,12120
1625765168164,2,4,19,47,11,6448,27261
1625765170720,2,6,19,43,8,12458,8706
1625765186925,4,6,19,46,5,22333,1129
1625765203808,6,6,19,46,3,31039,269
1625765206195,4,8,19,48,7,35488,5178
1625765212159,4,4,19,45,9,11271,17835
1625765214392,2,6,19,46,9,13370,15136
1625765226237,2,8,19,42,11,19306,25301
1625765229099,2,4,19,46,12,5235,45556
1625765232465,8,6,19,45,12,50256,58149
1625765241176,4,6,19,48,6,25074,3038
1625765252961,8,8,19,45,6,65662,3275
1625765263164,6,4,19,49,14,24982,128182
1625765264291,2,2,19,36,16,1571,125986
1625765267895,2,6,19,43,10,13781,23773
1625765277573,4,4,19,45,10,13060,37072
1625765277706,6,6,19,46,4,36494,713
1625765291752,4,8,19,43,8,37627,10325
1625765295380,4,6,19,42,7,25041,5508
1625765308920,2,4,19,46,13,8776,62375
1625765310323,2,8,19,45,12,22239,39439
1625765328716,2,6,19,47,11,14521,32843
1625765346590,6,6,19,44,5,33481,1837
1625765351937,4,6,19,50,8,24317,8322
1625765357021,4,4,19,47,11,13756,49980
1625765380879,4,8,19,42,9,36624,14762
1625765400356,8,8,19,44,7,71079,5228
1625765412038,2,6,19,44,12,14392,50683
1625765413225,2,8,19,45,13,21685,56124
1625765414588,2,4,19,41,14,8553,88173
1625765422003,6,6,19,45,6,35427,3160
1625765424142,4,6,19,44,9,27076,18959
1625765431996,8,6,19,43,13,55662,89734
1625765433725,4,2,19,36,18,6951,298745
1625765440321,2,2,19,36,17,2687,161317
1625765441305,6,2,19,36,19,18691,438569
1625765457709,4,4,19,45,12,15049,70626
1625765481535,6,4,19,43,15,26115,164488
1625765483592,4,8,19,44,10,38900,22507
1625765499357,4,6,19,46,10,21766,26751
1625765499430,6,6,19,45,7,33394,6561
1625765513177,2,6,19,46,13,14734,68393
1625765542232,2,8,19,45,14,22289,80782
1625765542421,2,4,19,42,15,8976,108803
1625765557268,8,8,19,46,8,68525,9869
1625765588601,6,6,19,44,8,40337,12973
1625765596999,4,6,19,42,11,29552,39186
1625765603829,4,4,19,44,13,16594,111258
1625765604585,4,8,19,44,11,41602,38675
1625765648504,8,6,19,46,14,43499,122661
1625765661912,2,6,19,43,14,19601,108177
1625765683530,6,6,19,40,9,34804,21193
1625765691092,2,2,19,36,18,1954,231536
1625765702432,4,6,19,45,12,24150,56856
1625765722836,2,8,19,49,15,27076,123775
1625765733233,8,8,19,43,9,79688,18778
1625765735726,2,4,19,48,16,7173,168859
1625765745921,4,8,19,41,12,43248,58137
1625765765824,6,8,10,22,22,48271,740270
1625765790701,6,6,19,43,10,38547,30658
1625765792853,4,4,19,45,14,19950,150100
1625765811582,6,4,19,50,16,28341,269900
1625765834672,6,8,19,47,1,10689,0
1625765840022,2,6,19,41,15,19143,136637
1625765844416,4,6,19,48,13,28243,81521
1625765880534,4,2,19,36,19,10691,414426
1625765924967,4,8,19,45,13,45429,80446
1625765925697,8,8,19,43,10,78468,28380
1625765929336,8,6,19,43,15,60822,149559
1625765932720,6,6,19,45,11,42213,50927
1625765945665,2,8,19,46,16,27432,159119
1625765964620,6,8,19,44,2,57761,70
1625765982930,2,4,19,46,17,13704,218827
1625766014914,2,2,19,36,19,2035,302258
1625766029542,4,6,19,47,14,28595,125819
1625766037978,4,4,19,47,15,19130,203045
1625766067377,2,6,19,45,16,19031,187499
1625766079105,6,8,19,48,3,55783,281
1625766083656,6,6,19,46,12,37434,74770
1625766124398,8,8,19,41,11,78703,43210
1625766126035,4,8,19,46,14,45466,109114
1625766170424,6,2,19,36,20,22316,682595
1625766202796,6,8,19,45,4,60002,1223
1625766220758,2,8,19,42,17,30608,207109
1625766257506,4,6,19,50,15,30814,163653
1625766258719,6,4,19,51,17,33996,377086
1625766263511,8,6,19,45,16,61791,208902
1625766272501,6,6,19,48,13,39805,105675
1625766283199,2,4,19,47,18,14554,265069
1625766328663,6,8,19,45,5,59116,2121
1625766338784,4,4,19,41,16,19948,257652
1625766357515,8,8,19,45,12,82642,69148
1625766361899,2,6,19,48,17,24307,245674
1625766385737,4,8,19,45,15,48583,162186
1625766413539,2,2,19,36,20,1837,370540
1625766458466,6,8,19,42,6,58809,3656
1625766469906,4,2,19,36,20,6560,545689
1625766510429,6,6,19,44,14,41605,146503
1625766577796,4,6,19,42,16,41163,237007
1625766588513,2,8,19,47,18,35329,288874
1625766596331,6,8,19,47,7,63900,9011
1625766637853,8,8,19,41,13,85071,109780
1625766696943,2,4,19,44,19,17605,376388
1625766711880,4,8,19,43,16,53238,218153
1625766717195,8,6,19,44,17,68683,313362
1625766732982,6,8,19,45,8,59272,13584
1625766745168,4,4,19,45,17,23998,348455
1625766762901,2,6,19,48,18,26658,342152
1625766825308,6,6,19,44,15,50611,211737
1625766869312,6,4,19,44,18,43635,527963
1625766879896,6,8,19,45,9,60959,27516
1625766955450,2,2,19,36,21,13108,508723
1625766959904,4,6,19,44,17,37733,302479
1625766977650,8,8,19,44,14,89953,152208
1625767050924,6,8,19,43,10,66663,36805
1625767071216,2,8,19,45,19,39765,396520
1625767109433,6,2,19,36,21,30003,881746
1625767161587,4,8,19,43,17,63513,326540
1625767232205,6,6,19,44,16,47694,300811
1625767245212,4,2,19,36,21,23595,721882
1625767246662,6,8,19,47,11,64951,58129
1625767250631,2,4,19,42,20,21595,503398
1625767287489,2,6,19,45,19,29780,462005
1625767315966,8,6,19,41,18,75624,448539
1625767320615,4,4,19,46,18,26272,519265
1625767396813,8,8,19,48,15,105525,219756
1625767470618,6,8,19,44,12,62853,81529
1625767504444,4,6,19,45,18,47529,439368
1625767683422,2,2,19,36,22,1214,687612
1625767683745,2,8,19,45,20,41151,522892
1625767689116,2,2,33,64,1,1060,0
1625767702496,2,2,33,64,2,4383,338
1625767703502,6,4,19,45,19,39625,753258
1625767713960,2,2,33,64,3,5256,824
1625767714393,6,8,19,49,13,65983,119819
1625767726290,2,2,33,64,4,5531,705
1625767730888,4,8,19,46,18,66655,439907
1625767739360,2,2,33,64,5,4857,2602
1625767755353,2,2,33,64,6,5604,4524
1625767758917,6,6,19,42,17,54559,418105
1625767775719,2,2,33,64,7,5064,8883
1625767802494,2,2,33,64,8,5232,13298
1625767841210,2,2,33,64,9,5452,23205
1625767894644,2,2,33,64,10,6484,38257
1625767933556,2,4,19,47,21,25601,632829
1625767936876,8,8,19,46,16,110308,323313
1625767948515,2,2,33,64,11,5891,37551
1625767993571,2,6,19,44,20,31881,627140
1625768028152,2,2,33,64,12,8067,61357
1625768035850,8,6,19,45,19,54867,609934
1625768043118,6,8,19,49,14,66562,177711
1625768105627,4,4,19,48,19,33563,719107
1625768119709,2,2,33,64,13,5315,75528
1625768197006,4,6,19,47,19,56825,576081
1625768263135,2,2,33,64,14,4946,123789
1625768265752,4,2,19,36,22,9596,962825
1625768279254,4,2,33,64,1,2563,0
1625768306186,4,2,33,64,2,12620,417
1625768332484,4,2,33,64,3,12718,677
1625768342384,6,2,19,36,22,26977,1170651
1625768358112,4,2,33,64,4,13283,453
1625768364736,6,2,33,64,1,5395,1
1625768384473,4,2,33,64,5,13383,1683
1625768401026,6,2,33,64,2,17134,37
1625768406902,2,2,33,64,15,6621,124329
1625768413426,4,2,33,64,6,13934,3262
1625768430303,6,6,19,44,18,57110,555717
1625768432443,6,2,33,64,3,14380,212
1625768435021,6,8,19,43,15,74376,243415
1625768445072,4,2,33,64,7,10651,7693
1625768464872,4,8,19,48,19,64048,599083
1625768468668,6,2,33,64,4,16969,592
1625768468924,2,8,19,46,21,48838,680665
1625768487452,4,2,33,64,8,12841,14425
1625768510607,6,2,33,64,5,19909,3062
1625768532894,4,2,33,64,9,13292,18933
1625768549770,8,8,19,45,17,113296,393941
1625768554018,6,2,33,64,6,17494,4759
1625768593578,4,2,33,64,10,12388,32382
1625768598619,2,2,33,64,16,6469,168839
1625768604299,6,2,33,64,7,21885,8770
1625768666645,6,2,33,64,8,22762,13750
1625768678512,4,2,33,64,11,15286,49161
1625768741359,6,2,33,64,9,26679,28583
1625768779884,4,2,33,64,12,18385,68193
1625768782033,6,4,19,48,20,41697,985444
1625768798348,2,4,19,47,22,31873,796377
1625768824376,2,4,33,79,1,4114,0
1625768825914,6,2,33,64,10,21135,41399
1625768850388,2,6,19,45,21,40693,770234
1625768858331,2,2,33,64,17,6903,230094
1625768859551,2,4,33,77,2,19015,27
1625768903303,2,4,33,80,3,19014,512
1625768915810,4,2,33,64,13,14739,101167
1625768927552,6,2,33,64,11,19982,61502
1625768941767,2,4,33,81,4,18487,781
1625768949280,6,8,19,46,16,82160,345973
1625768982670,2,4,33,81,5,18587,1616
1625769021985,2,4,33,81,6,17482,4140
1625769024178,8,6,19,48,20,83708,816146
1625769055095,6,2,33,64,12,20043,86791
1625769069033,4,2,33,64,14,11110,120763
1625769069463,2,4,33,81,7,19802,7299
1625769080830,4,4,19,43,20,31784,903678
1625769100922,4,6,19,43,20,67903,778440
1625769120775,2,4,33,77,8,21597,10672
1625769175179,2,2,33,64,18,5313,283429
1625769185471,2,4,33,84,9,23432,20543
1625769228249,6,2,33,64,13,21785,123885
1625769229284,8,8,19,45,18,95308,493582
1625769251773,2,4,33,82,10,18162,24416
1625769272012,6,6,19,46,19,65638,710170
1625769278149,4,2,33,64,15,17587,173564
1625769327472,2,4,33,76,11,18157,38138
1625769352115,4,8,19,43,20,76005,730639
1625769431891,2,4,33,82,12,20670,58078
1625769447104,6,2,33,64,14,26863,165880
1625769459217,2,8,19,45,22,56464,869960
1625769539132,2,8,33,85,1,7183,0
1625769561582,4,2,33,64,16,11230,246979
1625769563665,2,4,33,81,13,16657,88926
1625769570096,2,2,33,64,19,5471,362025
1625769597405,6,8,19,46,17,88543,475313
1625769669879,2,8,33,80,2,55600,51
1625769723580,6,2,33,64,15,26487,223090
1625769738190,2,4,33,81,14,14103,131472
1625769805376,2,8,33,78,3,69747,149
1625769890974,4,2,33,64,17,17187,288999
1625769928866,2,6,19,44,22,49753,974164
1625769934460,2,8,33,79,4,62074,595
1625769935625,2,4,33,78,15,23024,143264
1625769979157,2,6,33,80,1,5077,0
1625770057560,2,6,33,85,2,43699,33
1625770060529,2,2,33,64,20,5065,455581
1625770062683,2,8,33,75,5,67422,1755
1625770077423,6,2,33,64,16,25847,305220
1625770082333,6,4,19,48,21,61032,1188641
1625770132713,2,6,33,81,3,34548,183
1625770142722,8,8,19,48,19,119264,675794
1625770194296,2,8,33,79,6,63311,3365
1625770196241,2,4,33,80,16,28266,205592
1625770216105,2,6,33,74,4,45776,692
1625770240383,8,6,19,48,21,88209,1025386
1625770267001,4,6,19,48,21,69683,1027901
1625770304350,2,6,33,76,5,43310,1495
1625770316775,4,2,33,64,18,14837,376132
1625770327148,4,4,19,44,21,41512,1156640
1625770332374,2,8,33,82,7,65449,5920
1625770385029,2,6,33,79,6,38597,4550
1625770391027,6,6,19,45,20,69462,980886
1625770403201,6,8,19,43,18,106942,610302
1625770457789,4,8,19,47,21,80950,943722
1625770461502,2,8,33,80,8,59442,10070
1625770468382,2,6,33,79,7,34031,9094
1625770493563,6,2,33,64,17,21000,359551
1625770511669,2,4,33,76,17,26114,263720
1625770563881,2,6,33,82,8,34598,15577
1625770613654,2,8,33,78,9,56530,16815
1625770664758,2,2,33,64,21,5085,558500
1625770679040,2,6,33,83,9,47585,25322
1625770780850,2,8,33,83,10,66445,28615
1625770812606,2,6,33,81,10,45988,39223
1625770842012,4,2,33,64,19,23644,462403
1625770973444,2,6,33,76,11,49682,63697
1625770977303,2,8,33,74,11,74845,48100
1625770979688,2,4,33,80,18,19686,392604
1625771140446,2,6,33,75,12,42871,75593
1625771172431,6,2,33,64,18,13192,613920
1625771182720,2,8,33,76,12,72141,59859
1625771372181,2,6,33,83,13,44404,129977
1625771445392,2,8,33,82,13,69381,108479
1625771455533,8,8,19,46,20,126900,1046126
1625771498174,2,2,33,64,22,6981,769116
1625771498507,2,2,4,6,1,83,0
1625771499239,2,2,4,6,2,334,30
1625771500421,2,2,4,6,3,452,121
1625771501455,2,2,4,6,4,239,482
1625771504219,2,2,4,6,5,177,2231
1625771507146,2,2,4,6,6,405,2100
1625771512595,2,2,4,6,7,474,4213
1625771518898,6,8,19,45,19,94932,900649
1625771522892,2,2,4,6,8,429,8934
1625771538519,2,2,4,6,9,417,14100
1625771552934,2,4,33,82,19,15424,496352
1625771557709,2,2,4,6,10,509,17977
1625771582960,2,2,4,6,11,923,23255
1625771607956,4,2,33,64,20,17711,697963
1625771621098,2,2,4,6,12,1182,35453
1625771629013,2,6,33,76,14,52143,152829
1625771669238,2,2,4,6,13,2042,44070
1625771741174,2,8,33,80,14,80561,127986
1625771745437,2,2,4,6,14,1660,72179
1625771794588,6,4,19,41,22,64099,1569334
1625771822395,4,6,19,43,22,71301,1409856
1625771829440,2,2,4,6,15,398,78113
1625771839675,6,6,19,45,21,72397,1294935
1625771860209,6,4,33,81,1,9811,0
1625771869173,8,6,19,49,22,103713,1427141
1625771904150,4,6,33,78,1,10041,0
1625771924723,2,6,33,79,15,51336,194804
1625771931444,2,2,4,6,16,415,95317
1625771933104,4,8,19,47,22,86252,1296867
1625771953875,4,4,19,49,22,44106,1533128
1625771967420,6,4,33,83,2,54244,53
1625771991728,4,4,33,73,1,6534,0
1625771993366,6,2,33,64,19,30181,748270
1625772026231,8,6,33,77,1,22222,0
1625772045000,4,6,33,74,2,69830,42
1625772059076,2,8,33,79,15,88792,154544
1625772064365,4,4,33,81,2,37003,95
1625772064551,4,8,33,77,1,13441,0
1625772065904,2,2,4,6,17,747,127023
1625772073628,6,4,33,80,3,49461,368
1625772133201,4,4,33,80,3,31127,140
1625772187076,6,4,33,83,4,51945,1178
1625772187106,2,4,33,79,20,41015,549210
1625772194046,4,6,33,77,3,69767,240
1625772211469,4,4,33,81,4,38839,721
1625772245629,2,2,4,6,18,729,168839
1625772257032,2,6,33,85,16,47159,234232
1625772288434,4,4,33,77,5,36762,1596
1625772295918,6,4,33,81,5,54411,2818
1625772318028,8,6,33,82,2,144657,46
1625772319526,4,8,33,83,2,124762,53
1625772343560,4,6,33,82,4,74511,981
1625772370959,4,4,33,79,6,38078,3038
1625772412033,4,2,33,64,21,13867,735419
1625772413644,6,4,33,83,6,53383,5009
1625772442558,2,8,33,79,16,78071,223400
1625772451431,4,4,33,83,7,40297,6854
1625772455469,2,2,4,6,19,650,198339
1625772490288,4,6,33,80,5,76896,1488
1625772524571,6,4,33,79,7,46996,10362
1625772536935,4,4,33,82,8,37839,13313
1625772555668,4,8,33,84,3,119221,215
1625772599652,8,6,33,81,3,141480,222
1625772638069,4,4,33,75,9,32270,26565
1625772643078,4,6,33,78,6,67573,3301
1625772652560,6,4,33,78,8,49207,21461
1625772653140,2,6,33,84,17,55228,267084
1625772708928,2,2,4,6,20,929,241551
1625772716453,6,8,19,48,20,114177,976961
1625772741156,4,4,33,80,10,36129,31053
1625772780305,6,4,33,77,9,47772,25279
1625772792007,4,6,33,80,7,67180,6089
1625772811331,4,8,33,79,4,131970,769
1625772814949,8,8,19,48,21,153558,1065856
1625772879958,4,4,33,78,11,36551,62195
1625772882788,8,6,33,79,4,134221,784
1625772909027,2,8,33,86,17,85711,299979
1625772946010,6,4,33,82,10,61132,44700
1625772951065,4,6,33,77,8,76017,11960
1625772959745,2,4,33,80,21,20504,682624
1625772971941,6,2,33,64,20,38644,900588
1625773038100,4,4,33,81,12,39069,80565
1625773039665,2,2,4,6,21,495,316350
1625773040036,4,8,33,81,5,120429,1908
1625773121216,4,6,33,80,9,69076,15781
1625773136745,6,4,33,80,11,53846,74312
1625773164328,8,6,33,84,5,133452,2279
1625773177877,2,6,33,78,18,57503,402001
1625773256030,4,4,33,78,13,47953,125384
1625773302572,4,8,33,81,6,133960,4130
1625773307502,4,6,33,80,10,75297,35199
1625773368601,6,4,33,81,12,56412,114275
1625773380002,6,6,19,48,22,80462,1370447
1625773404500,4,2,33,64,22,8919,924720
1625773405095,4,2,4,6,1,169,0
1625773405954,4,2,4,6,2,441,18
1625773406892,4,2,4,6,3,421,102
1625773408229,4,2,4,6,4,718,248
1625773409386,4,2,4,6,5,305,431
1625773411551,4,2,4,6,6,837,989
1625773414187,4,2,4,6,7,322,1660
1625773417293,4,2,4,6,8,348,2391
1625773423316,4,2,4,6,9,519,4552
1625773423726,2,2,4,6,22,512,382993
1625773424637,2,2,10,18,1,312,0
1625773426269,2,2,10,18,2,464,26
1625773428473,2,2,10,18,3,1073,585
1625773430698,4,2,4,6,10,838,5225
1625773430753,2,2,10,18,4,473,1213
1625773433909,2,2,10,18,5,539,1940
1625773438192,2,2,10,18,6,476,2851
1625773439877,4,2,4,6,11,379,7725
1625773446909,2,2,10,18,7,743,6683
1625773448533,8,6,33,81,6,142613,5676
1625773452180,4,2,4,6,12,1016,10682
1625773455647,2,2,10,18,8,504,6920
1625773468425,2,8,33,78,18,78279,391516
1625773475567,2,2,10,18,9,5706,12808
1625773476380,4,2,4,6,13,1546,21265
1625773496756,6,6,33,80,1,12192,0
1625773498134,4,4,33,80,14,43641,149512
1625773499025,2,2,10,18,10,981,20824
1625773502844,4,2,4,6,14,665,24710
1625773517734,4,6,33,84,11,77223,47929
1625773533322,2,2,10,18,11,1381,31031
1625773542948,4,2,4,6,15,2469,35018
1625773549859,4,8,33,80,7,116029,6710
1625773578214,2,2,10,18,12,582,40644
1625773597842,4,2,4,6,16,2941,48504
1625773642485,2,2,10,18,13,1007,57222
1625773656212,6,4,33,85,13,53171,173741
1625773670234,4,2,4,6,17,3745,63657
1625773720255,6,6,33,80,2,113089,71
1625773724463,2,2,10,18,14,580,74518
1625773747899,4,2,4,6,18,1959,74182
1625773757614,8,6,33,81,7,153968,11247
1625773763771,4,6,33,76,12,83920,85658
1625773814350,4,8,33,77,8,133331,13309
1625773818181,4,4,33,78,15,49434,227084
1625773826994,2,2,10,18,15,2022,94767
1625773845662,4,2,4,6,19,5879,87108
1625773846743,2,6,33,80,19,69101,534335
1625773930014,6,6,33,81,3,101204,249
1625773950075,2,4,33,81,22,16042,891565
1625773951577,2,4,4,8,1,348,0
1625773952399,2,4,4,7,2,429,32
1625773953489,2,4,4,8,3,529,98
1625773955675,2,4,4,8,4,424,456
1625773958558,2,4,4,8,5,1125,1290
1625773961255,2,4,4,8,6,1073,983
1625773962365,4,2,4,6,20,1149,114897
1625773964629,2,4,4,8,7,527,2326
1625773970424,2,2,10,18,16,505,134791
1625773970514,2,4,4,8,8,851,4119
1625773977262,6,4,33,78,14,59840,194803
1625773977521,2,4,4,8,9,671,5453
1625773987893,2,4,4,7,10,758,8565
1625774004108,2,4,4,8,11,1339,13168
1625774022184,4,6,33,80,13,72166,103847
1625774027926,2,4,4,7,12,1242,20356
1625774058804,8,6,33,80,8,135729,16884
1625774064379,2,4,4,6,13,1861,32061
1625774087663,4,8,33,82,9,124297,23045
1625774114558,2,4,4,8,14,1644,45528
1625774121062,4,2,4,6,21,6300,144699
1625774142487,6,6,33,83,4,105301,989
1625774163257,2,2,10,18,17,551,182129
1625774170500,6,8,19,42,21,121686,1209151
1625774180899,2,4,4,7,15,872,60855
1625774191195,2,8,33,77,19,103703,506709
1625774195253,6,2,33,64,21,36877,1146760
1625774214517,4,4,33,81,16,37078,311315
1625774263001,2,4,4,6,16,785,73941
1625774317428,4,2,4,6,22,10004,176038
1625774319914,4,2,10,18,1,863,1
1625774323342,4,2,10,18,2,1999,24
1625774328380,4,2,10,18,3,2448,136
1625774329546,4,6,33,80,14,92138,134240
1625774332955,4,2,10,18,4,1997,298
1625774333620,6,6,33,78,5,90084,2291
1625774337310,4,2,10,18,5,1618,1109
1625774343114,4,2,10,18,6,1594,2724
1625774352218,4,2,10,18,7,2088,4897
1625774354625,8,8,19,41,22,135663,1267654
1625774355958,4,8,33,82,10,115798,30473
1625774356154,8,6,33,78,9,135813,27664
1625774363722,4,2,10,18,8,1689,7191
1625774371795,2,2,10,18,18,1239,195801
1625774379089,2,4,4,7,17,4588,106749
1625774379785,4,2,10,18,9,2026,11883
1625774405451,4,2,10,18,10,2974,20785
1625774410038,6,4,33,80,15,70147,293544
1625774455079,4,2,10,18,11,5790,38497
1625774514839,4,2,10,18,12,4128,51283
1625774522871,2,4,4,7,18,1143,140826
1625774545040,6,6,33,78,6,102464,5802
1625774600036,4,2,10,18,13,4139,75925
1625774663726,8,8,33,80,1,26098,1
1625774684952,4,8,33,78,11,134877,54433
1625774705898,4,2,10,18,14,3800,97155
1625774709987,2,2,10,18,19,1050,321256
1625774716228,2,6,33,82,20,72289,710383
1625774716828,2,4,4,8,19,5887,181623
1625774730307,8,6,33,82,10,156988,62785
1625774732049,4,6,33,75,15,80751,234198
1625774761557,6,6,33,81,7,109168,9531
